Node	Time	Intraday_Price
3	1	24.032385577445517
3	2	24.321621613494866
3	3	19.93458630464025
3	4	23.75782217692979
3	5	25.05304863539019
3	6	29.177914893526136
3	7	20.32823190865855
3	8	35.80426116387844
3	9	27.17420309059207
3	10	24.708330883434808
3	11	38.493558656798406
3	12	31.797015828697926
3	13	28.26755729412029
3	14	40.01989386459121
3	15	29.932076380430647
3	16	19.659333669868438
3	17	30.65872845937688
3	18	21.049342726565037
3	19	12.976157515327603
3	20	21.611488380506774
3	21	23.429199813051948
3	22	21.95460155969123
3	23	18.869774908982752
3	24	17.826370385437784
4	1	0.08938455835858407
4	2	0.0
4	3	0.0
4	4	0.32782711831107053
4	5	2.1528095097350466
4	6	3.4869903162261155
4	7	9.243671557747605
4	8	6.504560276966854
4	9	6.923490734337333
4	10	11.491905650439328
4	11	6.367461438020676
4	12	6.010198577815824
4	13	7.300923847153859
4	14	6.021728977442032
4	15	6.252276794688018
4	16	10.288426858917498
4	17	7.5117866593477896
4	18	24.320917078632846
4	19	29.533200413613226
4	20	13.615166083930305
4	21	7.057574553164626
4	22	7.4237947839523
4	23	4.6655539796594185
4	24	4.542237170354048
5	1	51.85207083913968
5	2	117.66381503658006
5	3	130.0859354487775
5	4	75.38294138838909
5	5	89.95562137573026
5	6	69.72928100700797
5	7	88.98664068558094
5	8	89.92487184002128
5	9	155.00095321611514
5	10	57.08989739030162
5	11	104.20949089921379
5	12	43.02776886403018
5	13	111.55784510049101
5	14	110.14646319649182
5	15	131.83523387602145
5	16	119.0484952275145
5	17	109.20251403554131
5	18	123.84203632092041
5	19	104.58470357143023
5	20	117.52230778607324
5	21	136.8314643660707
5	22	108.58891912501984
5	23	120.35053000728436
5	24	84.20863801215549
6	1	66.1735126448834
6	2	82.77430424054359
6	3	44.284604778903265
6	4	50.67883608375021
6	5	76.51150028723012
6	6	75.0128428228104
6	7	93.29505692519767
6	8	87.28797677785064
6	9	103.24433019300682
6	10	115.33008395684928
6	11	104.56750504400554
6	12	60.50841424673237
6	13	51.74563704387605
6	14	60.54095326136934
6	15	60.46400970315527
6	16	99.35028713520245
6	17	78.98900694033529
6	18	53.77202476980554
6	19	94.18805739156599
6	20	175.27098408615555
6	21	176.38642670692846
6	22	31.859245918051577
6	23	31.707551393418456
6	24	54.505735287832195
7	1	21.512909193690856
7	2	4.795405472836268
7	3	2.933373650214412
7	4	3.0547723194145657
7	5	4.573899608813921
7	6	26.372724732690802
7	7	42.283959393873104
7	8	34.14018374879478
7	9	21.241430304300028
7	10	4.773181186421436
7	11	0.45954238642573403
7	12	0.2615388507084719
7	13	-0.03280856237219347
7	14	-0.05662271049963078
7	15	9.310829523650957
7	16	21.126869802387056
7	17	24.62492941735492
7	18	35.211526874174794
7	19	33.11560171535683
7	20	21.34490903562301
7	21	38.501969051641545
7	22	26.1290403073859
7	23	43.728552577169644
7	24	27.82032506674008
8	1	72.0661286423079
8	2	79.63309252064983
8	3	39.79500145525005
8	4	66.34949448864258
8	5	56.66345366744817
8	6	55.79997527534196
8	7	138.15484585091824
8	8	131.50412722754044
8	9	88.26942286934516
8	10	69.66385720192783
8	11	83.02766715341724
8	12	38.38980945868119
8	13	73.80222306879597
8	14	72.77352987758586
8	15	77.47270076327287
8	16	87.95312951622041
8	17	81.88019444860943
8	18	80.1505303665547
8	19	83.63771538367217
8	20	85.82097943960598
8	21	90.53838770541644
8	22	50.97181815962931
8	23	63.57897327058966
8	24	49.94118152579756
9	1	35.42030724495931
9	2	16.777508019103728
9	3	15.46402310345028
9	4	6.345310133821418
9	5	6.675168630094432
9	6	26.473243811833658
9	7	28.519722042650788
9	8	11.085102308523487
9	9	28.283499607045236
9	10	2.7861668484175746
9	11	0.0
9	12	-0.04994582743113812
9	13	-4.445691129195418
9	14	-17.544602228563782
