Node	Time	Intraday_Price
3	1	37.69653854857012
3	2	20.03053270993052
3	3	47.19951607288333
3	4	37.0690581809632
3	5	38.681385205732916
3	6	21.369812865170925
3	7	37.83019442646165
3	8	51.53432307608009
3	9	39.756856230848776
3	10	22.255655697671394
3	11	21.864801497900498
3	12	17.954493676723313
3	13	9.100317613071859
3	14	14.524386232791523
3	15	17.212904227041747
3	16	37.17360883624094
3	17	39.19738194712146
3	18	34.15447274438927
3	19	37.14123759237658
3	20	35.69941081654062
3	21	36.62649348685903
3	22	17.07103066459088
3	23	25.199803547218988
3	24	17.206302195814267
4	1	34.782281764213806
4	2	13.892579108530258
4	3	35.77088568288304
4	4	27.096803448711505
4	5	21.90232832978742
4	6	27.33975614695344
4	7	20.805934210914927
4	8	25.96575528001874
4	9	25.25843346866092
4	10	37.25788935200465
4	11	18.423476585205908
4	12	20.584643371756254
4	13	11.431102483362256
4	14	19.97392451700352
4	15	12.508575833274673
4	16	10.253691669975453
4	17	27.20276525939677
4	18	28.6186575027911
4	19	31.8841777117232
4	20	40.46679537462547
4	21	35.608911153174475
4	22	36.920891747941546
4	23	28.394719631772723
4	24	35.60220968185629
5	1	30.63902748839887
5	2	18.403286543313698
5	3	15.528841411337243
5	4	20.348229889819365
5	5	18.332680811244096
5	6	14.934463405247824
5	7	21.51299737758282
5	8	40.16315668588488
5	9	46.85424850321157
5	10	51.14895275024035
5	11	28.74397511994808
5	12	26.276464454351714
5	13	18.77698638340896
5	14	18.108870535797028
5	15	37.2393300617163
5	16	44.30736377706091
5	17	61.2878182622747
5	18	57.97970876316242
5	19	42.717226112189806
5	20	54.79030611938095
5	21	77.80309011727276
5	22	52.525167368340746
5	23	62.14458721256642
5	24	31.964585793283643
6	1	74.72369404109175
6	2	46.21811681453368
6	3	75.69895522330629
6	4	68.16502790261204
6	5	58.34340530378048
6	6	59.58816165951616
6	7	51.23571494028606
6	8	56.14944646115241
6	9	35.44880449620968
6	10	65.66338049482478
6	11	51.36613145565076
6	12	56.40204004977713
6	13	38.87618730357037
6	14	51.36465083729393
6	15	53.78258612059631
6	16	53.590797502610975
6	17	72.68343205949135
6	18	69.45702118436309
6	19	63.60330647322538
6	20	85.02415399046845
6	21	35.82291541723001
6	22	67.95189545692688
6	23	61.416750474151314
6	24	52.4528310475453
7	1	8.989952643398121
7	2	6.657024480035311
7	3	7.948675937417336
7	4	8.343133210479266
7	5	11.23518636167508
7	6	7.507698337424533
7	7	8.715796049717895
7	8	13.239851837875673
7	9	12.074836784429555
7	10	6.3776008943637805
7	11	3.6156096844661407
7	12	1.64280657405071
7	13	2.0666794295703506
7	14	3.567234345004252
7	15	4.1544796164027336
7	16	8.528258081277059
7	17	17.645179405621025
7	18	11.062028603640343
7	19	14.159064167957409
7	20	13.209545825528362
7	21	7.249868377874264
7	22	7.164680289547422
7	23	5.124182038740733
7	24	8.340122388240099
8	1	1.8357641239614355
8	2	0.9767371828823666
8	3	0.5072001766986167
8	4	1.1910392756488655
8	5	1.2788140033566222
8	6	1.3985498749155985
8	7	2.7824060751661124
8	8	2.5860917230163714
8	9	1.764521825999535
8	10	1.020797053955176
8	11	-0.02580096750143734
8	12	-2.76198628585505
8	13	-5.1946358840118085
8	14	-4.5694643309510665
8	15	-1.129145616117431
8	16	0.5402360432120048
8	17	1.3289577453750445
8	18	2.9757107385460992
8	19	2.105137912391749
8	20	3.0695132339600044
8	21	2.22316508304938
8	22	2.56109714630831
8	23	0.5459311409621295
8	24	0.30246303596621443
9	1	55.855399172201594
9	2	27.591299281903545
9	3	50.092633775592724
9	4	28.107263103247853
9	5	69.51326084418376
9	6	86.30855971461305
9	7	65.62341074094803
9	8	62.7244934993562
9	9	84.76054665840131
9	10	73.90054717100502
9	11	55.182286776560346
9	12	52.140387766019764
9	13	40.2558082757536
9	14	55.63946866361613
9	15	43.809283460429754
9	16	45.024544401210406
9	17	61.80852596245511
9	18	47.74549111979194
9	19	70.16380661861236
9	20	38.886864011083304
9	21	73.14467840238214
9	22	33.509208098506825
9	23	45.95315919502694
9	24	33.45156272856336
10	1	4.777213653070452
10	2	5.273136949481854
10	3	2.9215122456484877
10	4	5.609204146056344
10	5	4.573124844812343
10	6	3.8792059927670177
10	7	8.041389159137891
10	8	8.730616036491131
10	9	11.358565916573609
10	10	6.6385822530879315
10	11	5.72251419259901
10	12	2.9071043537103787
10	13	0.5227174039315046
10	14	0.5318051444545905
10	15	3.3443240909675622
