Node	Time	Spot_Price
3	1	10.36
3	2	4.92
3	3	2.92
3	4	2.19
3	5	2.53
3	6	2.95
3	7	0.69
3	8	-0.02
3	9	-0.8
3	10	-0.58
3	11	-0.59
3	12	-0.89
3	13	-0.8
3	14	-0.11
3	15	0.0
3	16	6.7
3	17	26.34
3	18	35.07
3	19	37.85
3	20	37.63
3	21	37.09
3	22	36.63
3	23	36.26
3	24	35.39
4	1	-0.06
4	2	-0.15
4	3	-0.22
4	4	-0.2
4	5	-0.08
4	6	0.01
4	7	2.01
4	8	2.43
4	9	2.17
4	10	2.08
4	11	1.19
4	12	0.04
4	13	-0.07
4	14	-0.16
4	15	-0.04
4	16	0.22
4	17	3.03
4	18	3.12
4	19	3.04
4	20	3.0
4	21	2.03
4	22	1.07
4	23	1.97
4	24	1.01
5	1	52.04
5	2	47.53
5	3	42.29
5	4	36.69
5	5	33.43
5	6	33.32
5	7	34.92
5	8	40.67
5	9	36.01
5	10	37.87
5	11	47.16
5	12	50.81
5	13	49.26
5	14	49.08
5	15	49.31
5	16	49.14
5	17	52.57
5	18	55.97
5	19	57.64
5	20	57.52
5	21	56.06
5	22	55.0
5	23	54.66
5	24	53.71
6	1	37.24
6	2	37.15
6	3	37.04
6	4	37.09
6	5	37.49
6	6	37.69
6	7	39.77
6	8	39.95
6	9	39.94
6	10	37.03
6	11	34.28
6	12	26.68
6	13	18.16
6	14	30.62
6	15	35.31
6	16	37.63
6	17	39.5
6	18	40.71
6	19	40.08
6	20	38.78
6	21	38.52
6	22	34.99
6	23	26.18
6	24	0.0
7	1	22.09
7	2	21.92
7	3	21.22
7	4	21.24
7	5	21.84
7	6	23.12
7	7	23.84
7	8	24.0
7	9	24.0
7	10	23.99
7	11	23.99
7	12	23.87
7	13	23.84
7	14	23.37
7	15	23.29
7	16	23.13
7	17	23.21
7	18	23.0
7	19	22.73
7	20	22.66
7	21	22.27
7	22	22.87
7	23	22.31
7	24	21.98
8	1	27.48
8	2	17.02
8	3	9.11
8	4	4.09
8	5	1.87
8	6	4.73
8	7	2.22
8	8	-0.08
8	9	-2.01
8	10	-7.6
8	11	-15.0
8	12	-24.77
8	13	-32.69
8	14	-37.13
8	15	-28.68
8	16	-4.99
8	17	15.91
8	18	26.57
8	19	35.97
8	20	38.14
8	21	39.58
8	22	40.0
8	23	39.09
8	24	37.15
9	1	27.49
9	2	26.94
9	3	26.85
9	4	26.63
9	5	26.44
9	6	26.87
9	7	25.45
9	8	18.84
9	9	6.11
9	10	0.85
9	11	0.0
9	12	0.0
9	13	0.0
9	14	0.97
9	15	19.29
9	16	27.68
9	17	30.03
9	18	32.77
9	19	32.73
9	20	32.71
9	21	32.62
9	22	34.75
9	23	35.09
9	24	35.44
10	1	35.0
10	2	34.93
10	3	34.93
10	4	34.91
10	5	34.91
10	6	35.18
10	7	35.62
10	8	35.98
10	9	35.97
10	10	35.93
10	11	35.99
10	12	35.87
10	13	35.7
10	14	35.62
10	15	35.59
10	16	35.79
10	17	35.51
10	18	35.51
10	19	35.42
10	20	35.27
10	21	35.19
10	22	34.94
10	23	34.72
10	24	32.76
11	1	1.31
11	2	0.39
11	3	0.27
11	4	0.28
11	5	0.54
11	6	2.18
11	7	16.19
11	8	28.59
11	9	30.47
11	10	30.49
11	11	30.57
11	12	30.16
11	13	29.74
11	14	29.42
11	15	29.99
11	16	31.45
11	17	32.19
11	18	31.12
11	19	30.63
11	20	28.81
11	21	28.04
11	22	25.66
11	23	24.28
11	24	16.71
12	1	55.07
12	2	54.06
12	3	53.52
12	4	51.53
12	5	51.85
12	6	54.95
12	7	59.09
12	8	88.4
12	9	93.09
12	10	69.76
12	11	61.12
12	12	57.09
12	13	54.47
12	14	54.96
12	15	56.24
12	16	58.27
12	17	62.37
12	18	68.7
12	19	66.24
12	20	59.16
12	21	57.52
12	22	57.48
12	23	57.56
12	24	56.78
13	1	53.15
13	2	52.92
13	3	52.79
13	4	52.59
13	5	52.93
13	6	53.97
13	7	55.01
13	8	56.91
13	9	57.9
13	10	56.6
13	11	55.66
13	12	54.62
13	13	54.08
13	14	53.24
13	15	53.15
13	16	52.85
13	17	53.0
13	18	52.8
13	19	52.57
13	20	51.96
13	21	51.92
13	22	51.97
13	23	49.89
13	24	44.95
14	1	53.15
14	2	52.92
14	3	52.79
14	4	52.59
14	5	52.93
14	6	53.97
14	7	55.01
14	8	56.91
14	9	57.9
14	10	56.6
14	11	55.66
14	12	54.62
14	13	54.08
14	14	53.24
14	15	53.15
14	16	52.85
14	17	53.0
14	18	52.8
14	19	52.57
14	20	51.96
14	21	51.92
14	22	51.97
14	23	49.89
14	24	44.95
