Node	Time	Intraday_Price
3	1	23.19124509789935
3	2	28.505453342099763
3	3	35.708204642507475
3	4	34.26499172052726
3	5	28.84782659558579
3	6	19.845712689111398
3	7	12.878809874056142
3	8	21.987969439689017
3	9	34.70094909665017
3	10	30.662633955924964
3	11	21.940624034888287
3	12	29.013284876388457
3	13	20.574020882423433
3	14	11.59466644842357
3	15	32.83729409762587
3	16	34.19931611098362
3	17	22.59463953860834
3	18	25.878544247083987
3	19	17.339716947917392
3	20	20.395354460593264
3	21	24.970773229347383
3	22	41.88444859475238
3	23	25.18301384386892
3	24	25.887466706982046
4	1	62.612314665286405
4	2	34.79999691552232
4	3	25.13689880315288
4	4	33.71849375195602
4	5	42.22213460449501
4	6	35.654815996643535
4	7	60.46395609183388
4	8	32.40174784965645
4	9	47.25156542793832
4	10	41.87842345583885
4	11	43.70084183956498
4	12	28.726892057040786
4	13	48.047247507443885
4	14	34.22402035185102
4	15	44.42740810601504
4	16	48.72271382251958
4	17	44.835889538390276
4	18	41.87207043483156
4	19	43.11294767749432
4	20	32.9425176574622
4	21	10.645719480977895
4	22	54.417549789173194
4	23	41.206365231357545
4	24	41.95158990814687
5	1	78.55589240394812
5	2	51.79204378352858
5	3	64.36179394559296
5	4	95.83372695593373
5	5	72.07607578342882
5	6	90.38939992511193
5	7	68.63979216747823
5	8	117.70064608570988
5	9	145.70539202427983
5	10	102.99466268606595
5	11	89.98957083016197
5	12	79.17149370864843
5	13	115.05078296568688
5	14	76.63719827879672
5	15	107.70022826219073
5	16	129.17979270402168
5	17	78.45219251210393
5	18	90.91650981628534
5	19	102.25199444435225
5	20	90.0829959543439
5	21	104.03121695061151
5	22	108.84774233185176
5	23	69.85227187118674
5	24	49.55362687783841
6	1	98.8778023820197
6	2	38.25270213276677
6	3	61.91447473436407
6	4	42.11604894707697
6	5	74.09529144291457
6	6	93.7965933223436
6	7	94.48832509959536
6	8	89.09186190064005
6	9	82.77856181844325
6	10	52.58453224860599
6	11	60.97098217342724
6	12	92.2228608075072
6	13	62.07783384985826
6	14	50.061501348852474
6	15	82.68793021955172
6	16	72.2822670556736
6	17	37.86376884366343
6	18	101.96140741417636
6	19	68.1792762678987
6	20	77.31853213734892
6	21	65.78015871774208
6	22	35.092149756383144
6	23	78.04058533817606
6	24	97.06955940461594
7	1	19.121445887128935
7	2	11.586282987400866
7	3	20.863882628706737
7	4	27.162935062023582
7	5	23.484507483584707
7	6	17.80800535356149
7	7	17.407760113844695
7	8	12.077732795255919
7	9	27.096559748241106
7	10	36.937231153029444
7	11	20.54058710639744
7	12	23.755061172022128
7	13	14.592347885534968
7	14	22.83357523923992
7	15	27.79307439049554
7	16	25.993945958633144
7	17	34.07774427698865
7	18	25.819433008021036
7	19	23.204383240627603
7	20	15.675740430075063
7	21	16.740443461346867
7	22	27.598646503222778
7	23	27.799637631574242
7	24	15.216161693681322
8	1	1.057081696022332
8	2	0.5973816717667777
8	3	0.9268146957942316
8	4	0.6791824607742148
8	5	1.338152047519919
8	6	1.683680187670664
8	7	6.601105331895042
8	8	9.237680784049205
8	9	2.9990516023428917
8	10	2.6099060112614967
8	11	0.9865473477604401
8	12	0.39148403283995276
8	13	0.0
8	14	-0.09784358758482536
8	15	-0.008409112023327572
8	16	1.645404463133359
8	17	2.903225738877809
8	18	7.0672465278087415
8	19	7.60070738298121
8	20	4.488087795330585
8	21	5.779128571469525
8	22	4.2953858547190125
8	23	5.710719092346871
8	24	2.9576351631572986
9	1	-0.05003370260415379
9	2	-0.09217790173229314
9	3	-0.048930212172154
9	4	-0.07118425654012153
9	5	-0.048121154134887295
9	6	0.8760771487482095
9	7	3.877055289679284
9	8	2.713324300918578
9	9	3.9040515625296623
9	10	0.8865884776980215
9	11	3.232067553582754
9	12	3.190776794428295
9	13	1.8536044403805103
9	14	2.8145336150046583
9	15	1.6762383475237312
9	16	2.43843139862874
9	17	3.589845268871516
9	18	5.2524079724381165
9	19	6.836589930187379
9	20	6.297120994596666
9	21	2.9068940341598166
9	22	3.0022399060265808
9	23	2.867084762788845
9	24	4.7341645485697015
10	1	72.0661286423079
10	2	79.63309252064983
10	3	39.79500145525005
10	4	66.34949448864258
10	5	56.66345366744817
10	6	55.79997527534196
10	7	138.15484585091824
10	8	131.50412722754044
10	9	88.26942286934516
10	10	69.66385720192783
10	11	83.02766715341724
10	12	38.38980945868119
10	13	73.80222306879597
10	14	72.77352987758586
10	15	77.47270076327287
10	16	87.95312951622041
10	17	81.88019444860943
10	18	80.1505303665547
10	19	83.63771538367217
10	20	85.82097943960598
10	21	90.53838770541644
10	22	50.97181815962931
10	23	63.57897327058966
10	24	49.94118152579756
11	1	38.13305606546248
11	2	16.31106223834416
11	3	16.29587082284376
11	4	10.854246654593224
11	5	18.971647995678772
11	6	19.565737920861928
11	7	26.094945396128967
11	8	44.84535816283266
11	9	36.42439690822969
11	10	50.7243131805146
11	11	41.97984964726743
11	12	20.520672963515235
11	13	17.17762267809151
11	14	18.767897314545927
11	15	56.410636991045436
11	16	64.48642153538638
11	17	71.27655044301338
11	18	75.13545780014519
11	19	61.9688734340045
11	20	51.67799463154453
11	21	47.78849350487592
11	22	56.55896913214495
11	23	77.06281195096741
11	24	76.67834050793941
12	1	65.36630166647797
12	2	37.79464569769974
12	3	60.11763942269278
12	4	29.677175847103932
12	5	46.40060014905581
12	6	53.78642766341272
12	7	72.53729991180843
12	8	95.11256334415286
12	9	97.58442967758256
12	10	70.54754165981575
12	11	82.7597417648162
12	12	78.59345928970937
12	13	52.03516268810444
12	14	71.02952744703013
12	15	41.167056737974995
12	16	50.018805668061034
12	17	55.36111291453526
12	18	46.382785447704926
12	19	38.68782450877214
12	20	58.480466598402636
12	21	47.754865395319996
12	22	25.77406889049294
12	23	43.88470225307547
12	24	53.992946626292415
13	1	34.81584250168668
13	2	47.89110514721445
13	3	47.56249982025088
13	4	33.073996060014025
13	5	39.09978315575476
13	6	49.70299202148185
13	7	33.90295731497765
13	8	50.53235473567027
13	9	44.81818892716869
13	10	41.51097268714969
13	11	51.058676391656185
13	12	53.479499158619014
13	13	54.38594990653635
13	14	37.89664164643903
13	15	41.33594491331746
13	16	51.764152966155066
13	17	31.038103774639378
13	18	50.75775619177276
13	19	40.4840396007664
13	20	31.010582398363475
13	21	59.16937760933721
13	22	29.352186975925783
13	23	34.029624656444
13	24	40.42073254553082
14	1	19.248084518563964
14	2	15.737749460490441
14	3	19.84711895071393
14	4	10.090956031780205
14	5	7.452671387919351
14	6	27.305866421646154
14	7	19.31641405104165
14	8	44.307782491414216
14	9	21.91517038719636
14	10	45.13854028532039
14	11	33.52202821238739
14	12	51.41875141281031
14	13	54.33414902290173
14	14	33.20202144085878
14	15	57.16506866956468
14	16	42.63126975173415
14	17	66.20835274012558
14	18	110.00177652235212
14	19	75.98525957789596
14	20	59.3297246093219
14	21	63.337308555937
14	22	82.09694439972016
14	23	65.31587381810661
14	24	23.865766110916613
