Node	Time	Intraday_Price
3	1	18.019889988018956
3	2	39.31845517540285
3	3	34.69677822018434
3	4	40.932532610288995
3	5	34.08710125182398
3	6	45.28242308967189
3	7	81.11621522795166
3	8	62.85008983687539
3	9	89.44120888447723
3	10	62.23406901930731
3	11	40.18087439628464
3	12	46.74487676184545
3	13	33.362337582451495
3	14	38.162454841999114
3	15	39.739687693925795
3	16	23.751457179311583
3	17	34.7065054785585
3	18	83.31781432900507
3	19	67.15890781031356
3	20	85.70771429993971
3	21	61.59472836304602
3	22	61.77059399294539
3	23	74.82663481912041
3	24	38.11260258908672
4	1	38.22671459421053
4	2	44.75744201757396
4	3	43.20218233427283
4	4	48.97532451424068
4	5	67.72253234268824
4	6	40.5341130587251
4	7	52.4805354164187
4	8	64.58654877053907
4	9	29.788392748603684
4	10	85.69398660434258
4	11	37.16362943892563
4	12	37.43395134616313
4	13	60.24620980545657
4	14	44.20814250469504
4	15	41.55033454274672
4	16	36.476099106360856
4	17	48.41787422054609
4	18	32.143762836195734
4	19	51.12800589966507
4	20	61.14911130497545
4	21	62.04137113411833
4	22	53.58396571392353
4	23	18.557312505283445
4	24	29.84289493607195
5	1	56.90189896591478
5	2	26.28508982604056
5	3	50.88057495740382
5	4	41.44053677750327
5	5	78.43893407091574
5	6	53.86848475871334
5	7	55.38401368544324
5	8	82.38654720156227
5	9	54.53968403216316
5	10	51.319515809452035
5	11	36.03790849301523
5	12	43.30403891612655
5	13	26.992146064670827
5	14	14.14727232574906
5	15	40.923497151412725
5	16	33.66290116439706
5	17	59.98428028968315
5	18	55.02450337270051
5	19	39.363919709132716
5	20	45.99226400650556
5	21	47.69411799800898
5	22	32.49304613258213
5	23	37.547328905293526
5	24	47.61779308104256
6	1	98.8778023820197
6	2	38.25270213276677
6	3	61.91447473436407
6	4	42.11604894707697
6	5	74.09529144291457
6	6	93.7965933223436
6	7	94.48832509959536
6	8	89.09186190064005
6	9	82.77856181844325
6	10	52.58453224860599
6	11	60.97098217342724
6	12	92.2228608075072
6	13	62.07783384985826
6	14	50.061501348852474
6	15	82.68793021955172
6	16	72.2822670556736
6	17	37.86376884366343
6	18	101.96140741417636
6	19	68.1792762678987
6	20	77.31853213734892
6	21	65.78015871774208
6	22	35.092149756383144
6	23	78.04058533817606
6	24	97.06955940461594
7	1	71.18837726793933
7	2	106.86134908548864
7	3	106.8113102963202
7	4	119.17854875091373
7	5	88.46404961162011
7	6	31.840478538317083
7	7	76.97837161580097
7	8	122.99681313902387
7	9	410.2668925962045
7	10	155.00317432533976
7	11	291.7447784962055
7	12	89.66258216988716
7	13	177.5073885344819
7	14	242.09377758170103
7	15	274.81241309811196
7	16	170.74446499286108
7	17	515.4648712593311
7	18	534.3368822201227
7	19	264.60887043357457
7	20	138.01894365479924
7	21	143.19394965557774
7	22	152.53104133195458
7	23	104.97023095879995
7	24	116.50584353398087
8	1	25.642378176464653
8	2	19.273704074558808
8	3	18.898121934463013
8	4	11.628911467533115
8	5	26.479693025036273
8	6	33.822001628726724
8	7	36.08154384373778
8	8	30.088229419564087
8	9	16.250447053778874
8	10	26.842834267746493
8	11	19.697604636504433
8	12	14.446683359076884
8	13	15.543066523261762
8	14	12.053734293343728
8	15	22.117362713630108
8	16	31.9228424509324
8	17	26.726879311298507
8	18	44.77818284130537
8	19	37.84599303510152
